,都道府県,variable,value
1268,沖縄県,2001,398.4455081241249
1269,北海道,2002,311.5200868604018
1270,青森県,2002,310.34814307880987
1271,岩手県,2002,323.5792151213271
1272,宮城県,2002,355.0599703260155
1273,秋田県,2002,291.8819460832026
1274,山形県,2002,290.8242245199409
1275,福島県,2002,347.5796396489162
1276,茨城県,2002,398.0705261028206
1277,栃木県,2002,353.75508901520465
1278,群馬県,2002,380.00084468901775
1279,埼玉県,2002,409.06104495920704
1280,千葉県,2002,422.3173453620316
1281,東京都,2002,368.85531634832915
1282,神奈川県,2002,351.33343690486373
1283,新潟県,2002,311.20733078852123
1284,富山県,2002,318.5028991731988
1285,石川県,2002,359.6274183193143
1286,福井県,2002,355.8960045485088
1287,山梨県,2002,391.9437881168277
1288,長野県,2002,351.5311593765104
1289,岐阜県,2002,346.36504737160527
1290,静岡県,2002,379.6318763870501
1291,愛知県,2002,354.8250906591602
1292,三重県,2002,339.5592961331864
1293,滋賀県,2002,443.67122152704593
1294,京都府,2002,319.1400550321914
1295,大阪府,2002,286.93719262637455
1296,兵庫県,2002,301.4096272431645
1297,奈良県,2002,406.1297226100688
1298,和歌山県,2002,270.52193665412597
1299,鳥取県,2002,313.45063339334246
1300,島根県,2002,344.00175733900767
1301,岡山県,2002,310.16779537786636
1302,広島県,2002,266.8557846295075
1303,山口県,2002,284.6319929728392
1304,徳島県,2002,339.7186460968664
1305,香川県,2002,310.03890089137514
1306,愛媛県,2002,309.6359710636371
1307,高知県,2002,299.6689689997417
1308,福岡県,2002,306.6878341826817
1309,佐賀県,2002,318.48382359736325
1310,長崎県,2002,292.7429987766719
1311,熊本県,2002,312.24175287194794
1312,大分県,2002,349.5299085340962
1313,宮崎県,2002,344.2438537954854
1314,鹿児島県,2002,363.083349072179
1315,沖縄県,2002,398.10827824992134
1316,北海道,2003,309.56814549242904
1317,青森県,2003,305.99798079724627
1318,岩手県,2003,320.2030754440973
1319,宮城県,2003,352.9204312353539
1320,秋田県,2003,288.36937009613405
1321,山形県,2003,286.1805715119354
1322,福島県,2003,337.2720496227036
1323,茨城県,2003,398.63419772982553
1324,栃木県,2003,353.32255332255335
1325,群馬県,2003,384.37921568140314
1326,埼玉県,2003,410.01520828000395
1327,千葉県,2003,422.11526288497987
1328,東京都,2003,372.7817048889633
1329,神奈川県,2003,357.83687949452434
1330,新潟県,2003,309.1457830026868
1331,富山県,2003,325.9873966498443
1332,石川県,2003,353.1487338495176
1333,福井県,2003,352.79433503902413
1334,山梨県,2003,390.8922894219231
1335,長野県,2003,348.98161853552443
1336,岐阜県,2003,348.534381567781
1337,静岡県,2003,377.08828891357285
1338,愛知県,2003,352.55833527149775
1339,三重県,2003,345.8775681808583
1340,滋賀県,2003,449.40769554119174
1341,京都府,2003,322.15427963175085
1342,大阪府,2003,284.3440649849603
1343,兵庫県,2003,298.65275014046847
1344,奈良県,2003,400.64048625173757
1345,和歌山県,2003,269.1378786940558
1346,鳥取県,2003,315.37352294411363
1347,島根県,2003,339.1412858216619
1348,岡山県,2003,306.2961253482122
1349,広島県,2003,275.7182306876695
1350,山口県,2003,280.4473881855136
1351,徳島県,2003,350.03752788286624
1352,香川県,2003,300.6964294453033
1353,愛媛県,2003,308.0924239681993
1354,高知県,2003,291.94409410070494
1355,福岡県,2003,309.6619468261964
1356,佐賀県,2003,320.84455168480946
1357,長崎県,2003,289.7657558075497
1358,熊本県,2003,313.94942165889256
1359,大分県,2003,357.8698011910622
1360,宮崎県,2003,350.753902763551
1361,鹿児島県,2003,361.73674628595364
1362,沖縄県,2003,401.941323955586
1363,北海道,2004,312.1598596870432
1364,青森県,2004,304.9178428409776
1365,岩手県,2004,319.9371796991238
1366,宮城県,2004,351.4045354063079
1367,秋田県,2004,283.31085355068734
1368,山形県,2004,288.9861225085252
1369,福島県,2004,350.85530218408843
1370,茨城県,2004,390.55076498043076
1371,栃木県,2004,361.9672139903354
1372,群馬県,2004,381.02445871582427
1373,埼玉県,2004,423.4017950019565
1374,千葉県,2004,426.4207772523027
1375,東京都,2004,384.0449686900045
1376,神奈川県,2004,359.2939447312057
1377,新潟県,2004,313.0970547724686
1378,富山県,2004,326.39388489208636
1379,石川県,2004,352.26062374072836
1380,福井県,2004,346.4626040212953
1381,山梨県,2004,394.1572547224662
1382,長野県,2004,351.95847430320606
1383,岐阜県,2004,344.04228843759114
1384,静岡県,2004,380.27236165021907
1385,愛知県,2004,362.73129949489527
1386,三重県,2004,360.2081229578379
1387,滋賀県,2004,458.2608119551378
1388,京都府,2004,328.47474837899415
1389,大阪府,2004,286.5764843597419
1390,兵庫県,2004,301.9279246346935
1391,奈良県,2004,397.3756913172708
1392,和歌山県,2004,269.73302059624444
1393,鳥取県,2004,318.05099824469625
1394,島根県,2004,335.8735351097278
1395,岡山県,2004,304.45817777814085
1396,広島県,2004,276.43195160718113
1397,山口県,2004,283.9568684370597
1398,徳島県,2004,349.9583802918991
1399,香川県,2004,303.26160989842765
1400,愛媛県,2004,311.214263101537
1401,高知県,2004,289.3932150333895
1402,福岡県,2004,310.92910624030634
1403,佐賀県,2004,322.88926881330224
1404,長崎県,2004,288.0059100368302
1405,熊本県,2004,314.9628473650319
1406,大分県,2004,360.9576374703443
1407,宮崎県,2004,347.74778878124465
1408,鹿児島県,2004,361.6984591348903
1409,沖縄県,2004,397.5701431626019
1410,北海道,2005,305.22652262777206
1411,青森県,2005,295.99892941598966
1412,岩手県,2005,312.3008733994507
1413,宮城県,2005,349.7328843511222
1414,秋田県,2005,278.383370640474
1415,山形県,2005,284.9659171727119
1416,福島県,2005,348.9315046414957
1417,茨城県,2005,393.3975875035755
1418,栃木県,2005,365.75268020354724
1419,群馬県,2005,379.99036060767924
1420,埼玉県,2005,425.88470708745456
1421,千葉県,2005,424.1907812930851
1422,東京都,2005,389.527985332373
1423,神奈川県,2005,364.5640249525928
1424,新潟県,2005,313.6897556730402
1425,富山県,2005,324.53713894556
1426,石川県,2005,350.15163035920864
1427,福井県,2005,352.50385072621077
1428,山梨県,2005,397.68942439724384
1429,長野県,2005,353.4252742199667
1430,岐阜県,2005,345.98615696678837
1431,静岡県,2005,385.26822412498285
1432,愛知県,2005,371.38958564305165
1433,三重県,2005,365.8704554093539
1434,滋賀県,2005,460.2752410948723
1435,京都府,2005,327.8585930133555
1436,大阪府,2005,287.76264429409184
1437,兵庫県,2005,302.08128892523507
1438,奈良県,2005,396.7978769637623
1439,和歌山県,2005,277.2617431216216
1440,鳥取県,2005,306.1443126509284
1441,島根県,2005,321.9807645483321
1442,岡山県,2005,312.62909379059073
1443,広島県,2005,285.1871403459894
1444,山口県,2005,286.64680268525524
1445,徳島県,2005,337.999845679734
1446,香川県,2005,296.26346067913306
1447,愛媛県,2005,301.1455540698494
1448,高知県,2005,281.2263810199542
1449,福岡県,2005,314.3968024369817
1450,佐賀県,2005,323.9148393291642
1451,長崎県,2005,281.73024344685234
1452,熊本県,2005,313.95916132052
1453,大分県,2005,343.3151574673639
1454,宮崎県,2005,339.96581054116837
1455,鹿児島県,2005,358.3143503582675
1456,沖縄県,2005,396.49061682567594
1457,北海道,2006,302.3801991942869
1458,青森県,2006,321.292899588706
1459,岩手県,2006,309.91579968075837
1460,宮城県,2006,356.6361518086526
1461,秋田県,2006,276.7223798362004
1462,山形県,2006,305.0176340791801
1463,福島県,2006,371.5867490727082
1464,茨城県,2006,433.8974584371098
1465,栃木県,2006,385.2346343675824
1466,群馬県,2006,389.80982075202166
1467,埼玉県,2006,445.8054293126447
1468,千葉県,2006,431.91361830387723
1469,東京都,2006,414.59471303051873
1470,神奈川県,2006,402.580129743707
1471,新潟県,2006,309.1451073290655
1472,富山県,2006,316.37482551272416
1473,石川県,2006,338.54147866967656
1474,福井県,2006,369.8402853155528
1475,山梨県,2006,430.21747467125203
1476,長野県,2006,370.41117891090704
1477,岐阜県,2006,361.0791667067403
1478,静岡県,2006,409.9521030788015
1479,愛知県,2006,410.517515965086
1480,三重県,2006,392.0976724631115
1481,滋賀県,2006,467.1025056808836
1482,京都府,2006,336.0151779594178
1483,大阪府,2006,291.63665151644665
1484,兵庫県,2006,315.7158824890778
1485,奈良県,2006,396.07941043209706
1486,和歌山県,2006,283.0216534689803
1487,鳥取県,2006,312.9471265332676
1488,島根県,2006,341.6949852320005
1489,岡山県,2006,335.68666214637574
1490,広島県,2006,294.92390517861685
1491,山口県,2006,295.3877262976829
1492,徳島県,2006,345.65249414284443
1493,香川県,2006,306.2757270150605
1494,愛媛県,2006,307.5485506092774
1495,高知県,2006,279.7566127299654
1496,福岡県,2006,316.76571085368215
1497,佐賀県,2006,321.74096793570686
1498,長崎県,2006,283.4135741840623
1499,熊本県,2006,310.01671325935274
1500,大分県,2006,352.72768779680445
1501,宮崎県,2006,331.5803806000017
1502,鹿児島県,2006,353.0494816459364
1503,沖縄県,2006,405.33760975980374
1504,北海道,2007,299.6295465402862
1505,青森県,2007,318.29716159720294
1506,岩手県,2007,306.5320193212018
1507,宮城県,2007,347.43713363914577
1508,秋田県,2007,269.81604777525547
1509,山形県,2007,311.3502197421449
1510,福島県,2007,365.44873760719537
1511,茨城県,2007,449.12660373804385
1512,栃木県,2007,390.44571472317136
1513,群馬県,2007,402.3213544836838
1514,埼玉県,2007,443.2711353941209
1515,千葉県,2007,441.9725434904382
1516,東京都,2007,419.334269191162
1517,神奈川県,2007,412.6803322900538
1518,新潟県,2007,308.5060890017564
1519,富山県,2007,318.6427574358424
1520,石川県,2007,341.1691218457187
1521,福井県,2007,372.77831188297927
1522,山梨県,2007,429.6703242327152
1523,長野県,2007,372.78912249610653
1524,岐阜県,2007,360.9541369950093
1525,静岡県,2007,409.8573521569099
1526,愛知県,2007,420.4199159166927
1527,三重県,2007,405.5938924234106
1528,滋賀県,2007,474.18061249977154
1529,京都府,2007,344.18447219214613
1530,大阪府,2007,292.00396251898104
1531,兵庫県,2007,312.3010633411458
1532,奈良県,2007,393.06725516606514
1533,和歌山県,2007,278.63628606079646
1534,鳥取県,2007,298.69379018199095
1535,島根県,2007,343.89946644647
1536,岡山県,2007,330.1383862561371
1537,広島県,2007,305.2044227797409
1538,山口県,2007,300.41908273555674
1539,徳島県,2007,342.80259632156606
1540,香川県,2007,310.89866755020654
1541,愛媛県,2007,302.3488549604458
1542,高知県,2007,273.5634575439884
1543,福岡県,2007,323.57648803178336
1544,佐賀県,2007,333.19478739697803
1545,長崎県,2007,283.70581729331
1546,熊本県,2007,317.7033655261616
1547,大分県,2007,352.27618438397445
1548,宮崎県,2007,340.45616955955876
1549,鹿児島県,2007,362.3591052112924
1550,沖縄県,2007,405.3704969989037
1551,北海道,2008,288.69715833922186
1552,青森県,2008,296.9571698637377
1553,岩手県,2008,290.89550186085347
1554,宮城県,2008,332.81522799843333
1555,秋田県,2008,252.42762804240422
1556,山形県,2008,278.0122180279738
1557,福島県,2008,342.6841656388296
1558,茨城県,2008,429.9806400301388
1559,栃木県,2008,367.3219684780379
1560,群馬県,2008,382.3437635864502
1561,埼玉県,2008,429.5980810298314
1562,千葉県,2008,428.1053976528777
1563,東京都,2008,406.6502358383682
1564,神奈川県,2008,397.9200974736111
1565,新潟県,2008,293.18944638344004
1566,富山県,2008,302.63724095350585
1567,石川県,2008,330.36179743367467
1568,福井県,2008,359.5471132475319
1569,山梨県,2008,411.6319259744919
1570,長野県,2008,346.773132484829
1571,岐阜県,2008,344.5580703473032
1572,静岡県,2008,393.20746785732666
1573,愛知県,2008,374.1405761928055
1574,三重県,2008,361.44825050778087
1575,滋賀県,2008,457.2862281978958
1576,京都府,2008,321.24780364576833
1577,大阪府,2008,281.84081644620863
1578,兵庫県,2008,302.071295609516
1579,奈良県,2008,377.63712559962113
1580,和歌山県,2008,271.9212488540441
1581,鳥取県,2008,281.4664805934755
1582,島根県,2008,323.2937402737638
1583,岡山県,2008,306.74244961645604
1584,広島県,2008,281.4574869166615
1585,山口県,2008,284.56195290239395
1586,徳島県,2008,338.0600539653294
1587,香川県,2008,296.80465559193294
1588,愛媛県,2008,283.9657538351092
1589,高知県,2008,264.82573532248057
1590,福岡県,2008,310.71117767475045
1591,佐賀県,2008,315.69291939353843
1592,長崎県,2008,271.63983969644255
1593,熊本県,2008,309.5669635130013
1594,大分県,2008,342.0629013374679
1595,宮崎県,2008,333.7903879941506
1596,鹿児島県,2008,341.1122417383909
1597,沖縄県,2008,398.07940694430874
1598,北海道,2009,285.22032459302636
1599,青森県,2009,295.8285168345948
1600,岩手県,2009,283.61233400617647
1601,宮城県,2009,324.5983307553921
1602,秋田県,2009,246.8134625374234
1603,山形県,2009,265.43093167022266
1604,福島県,2009,326.50324244343915
1605,茨城県,2009,405.83732741720564
1606,栃木県,2009,358.7324541081767
1607,群馬県,2009,371.8700172664373
1608,埼玉県,2009,420.3710300520811
1609,千葉県,2009,413.1962112028525
1610,東京都,2009,383.88501979837974
1611,神奈川県,2009,364.1349246109813
1612,新潟県,2009,285.8739280860294
1613,富山県,2009,279.8670541178997
1614,石川県,2009,311.10281869742863
1615,福井県,2009,347.371065281439
1616,山梨県,2009,382.09248240286007
1617,長野県,2009,331.71004007572094
1618,岐阜県,2009,328.54460377717965
1619,静岡県,2009,365.49581761551934
1620,愛知県,2009,357.0400735911457
1621,三重県,2009,356.2036134031108
1622,滋賀県,2009,446.8563239047927
1623,京都府,2009,308.47121330234313
1624,大阪府,2009,268.2996434157013
1625,兵庫県,2009,284.48218225682945
1626,奈良県,2009,364.73370093997573
1627,和歌山県,2009,256.6769016071323
1628,鳥取県,2009,269.37946789263117
1629,島根県,2009,319.9206550851674
1630,岡山県,2009,292.39958010309533
1631,広島県,2009,269.6577035859672
1632,山口県,2009,273.5846189689928
1633,徳島県,2009,331.90466281021884
1634,香川県,2009,294.10124821400063
1635,愛媛県,2009,281.01703410149514
1636,高知県,2009,259.42964948352386
1637,福岡県,2009,310.7239283509544
1638,佐賀県,2009,294.0023283831712
1639,長崎県,2009,272.77837557410714
1640,熊本県,2009,292.5472665778781
1641,大分県,2009,318.8006464996199
1642,宮崎県,2009,326.2817897522718
1643,鹿児島県,2009,329.1439095806529
1644,沖縄県,2009,397.65274114595206
1645,北海道,2010,283.67444241628533
1646,青森県,2010,296.8023417331264
1647,岩手県,2010,280.6172559948099
1648,宮城県,2010,327.0017077477645
1649,秋田県,2010,247.19359578762297
1650,山形県,2010,272.14464686251983
1651,福島県,2010,321.51527429258323
1652,茨城県,2010,418.781159086628
1653,栃木県,2010,363.63682490850124
1654,群馬県,2010,381.9707588537073
1655,埼玉県,2010,425.9049627920034
1656,千葉県,2010,412.2636879336687
1657,東京都,2010,384.5806720268363
1658,神奈川県,2010,376.8149426952687
1659,新潟県,2010,287.4163558286478
1660,富山県,2010,294.55143348008164
1661,石川県,2010,307.00976055717126
1662,福井県,2010,350.95280922106787
1663,山梨県,2010,407.70340314459963
1664,長野県,2010,333.07329426454004
1665,岐阜県,2010,329.79196979501995
1666,静岡県,2010,373.2118809139627
1667,愛知県,2010,352.53758039905676
1668,三重県,2010,365.26778960786646
1669,滋賀県,2010,458.99521465515664
1670,京都府,2010,309.9647995232547
1671,大阪府,2010,270.4615970475314
1672,兵庫県,2010,299.3993847874634
1673,奈良県,2010,371.88507823199495
1674,和歌山県,2010,267.9510686274658
1675,鳥取県,2010,256.2995318690313
1676,島根県,2010,321.00258307661363
1677,岡山県,2010,289.742261724845
1678,広島県,2010,268.50613428686535
1679,山口県,2010,283.4542875183481
1680,徳島県,2010,341.51343755407055
1681,香川県,2010,288.65464207409383
1682,愛媛県,2010,285.7453123080024
1683,高知県,2010,260.4953308498215
1684,福岡県,2010,316.7616173988899
1685,佐賀県,2010,307.09187646721386
1686,長崎県,2010,273.1670771583072
1687,熊本県,2010,295.52832655360123
1688,大分県,2010,334.2204075420728
1689,宮崎県,2010,324.1511507446964
1690,鹿児島県,2010,331.50531459061654
1691,沖縄県,2010,398.1912018495002
1692,北海道,2011,281.7549826437758
1693,青森県,2011,296.91102633772186
1694,岩手県,2011,285.3477413448434
1695,宮城県,2011,321.59529199333497
1696,秋田県,2011,249.6879092445059
1697,山形県,2011,268.821270310192
1698,福島県,2011,294.95145848396464
1699,茨城県,2011,428.5388978421482
1700,栃木県,2011,358.5533065301851
1701,群馬県,2011,389.09566103126593
1702,埼玉県,2011,438.5137469608708
1703,千葉県,2011,409.89061706042617
1704,東京都,2011,392.88572420075343
1705,神奈川県,2011,380.68758695208186
1706,新潟県,2011,287.91226648297356
1707,富山県,2011,295.63949586599375
1708,石川県,2011,302.6304538851397
1709,福井県,2011,346.9551868506745
1710,山梨県,2011,405.92463847000755
1711,長野県,2011,334.6627715348263
1712,岐阜県,2011,330.7437985491974
1713,静岡県,2011,373.936027529458
1714,愛知県,2011,363.9622198744069
1715,三重県,2011,349.30369710536115
1716,滋賀県,2011,449.61376083632354
1717,京都府,2011,312.2339136042949
1718,大阪府,2011,275.07843033883296
1719,兵庫県,2011,296.6509458003514
1720,奈良県,2011,362.45747814445974
1721,和歌山県,2011,274.5640081496909
1722,鳥取県,2011,253.2197307534915
1723,島根県,2011,322.3051047522258
1724,岡山県,2011,299.9657710499873
1725,広島県,2011,275.95594557812217
1726,山口県,2011,281.86111710053405
1727,徳島県,2011,341.6409855920988
1728,香川県,2011,300.191335586574
1729,愛媛県,2011,298.53211697786793
1730,高知県,2011,260.30468411203157
1731,福岡県,2011,314.7462267056294
1732,佐賀県,2011,298.87671853498944
1733,長崎県,2011,273.54639359359305
1734,熊本県,2011,300.57419479434566
1735,大分県,2011,331.16855836767564
1736,宮崎県,2011,329.19603410030265
1737,鹿児島県,2011,325.23200343299555
1738,沖縄県,2011,407.55440504488075
1739,北海道,2012,279.7914552838011
1740,青森県,2012,298.8005393575141
1741,岩手県,2012,299.2380850505188
1742,宮城県,2012,352.4106378247044
1743,秋田県,2012,248.39883381572508
1744,山形県,2012,270.23214253150246
1745,福島県,2012,315.41343672142744
1746,茨城県,2012,428.646162540028
1747,栃木県,2012,354.58744649496094
1748,群馬県,2012,387.62744245556064
1749,埼玉県,2012,431.6459905152973
1750,千葉県,2012,405.3348083056289
1751,東京都,2012,392.9177492619221
1752,神奈川県,2012,374.15810019556403
1753,新潟県,2012,287.25476848212287
1754,富山県,2012,294.04333995490174
1755,石川県,2012,307.3494865278275
1756,福井県,2012,321.0894712358505
1757,山梨県,2012,387.5216794289744
1758,長野県,2012,327.02052622039633
1759,岐阜県,2012,331.06479973949854
1760,静岡県,2012,371.6926326547063
1761,愛知県,2012,381.1115850777682
1762,三重県,2012,358.4670297603735
1763,滋賀県,2012,436.2325385173046
1764,京都府,2012,310.56945445468665
1765,大阪府,2012,271.8185872353394
1766,兵庫県,2012,292.9910363499545
1767,奈良県,2012,359.8589574067396
1768,和歌山県,2012,274.58288715940375
1769,鳥取県,2012,250.68420871176295
1770,島根県,2012,317.2020728131186
1771,岡山県,2012,290.4138108503321
1772,広島県,2012,266.02077600081776
1773,山口県,2012,278.7715878498808
1774,徳島県,2012,335.3261301621298
1775,香川県,2012,298.7488176904792
1776,愛媛県,2012,277.3744445500379
1777,高知県,2012,258.2973411150555
1778,福岡県,2012,309.84646583306505
1779,佐賀県,2012,289.1593815471689
1780,長崎県,2012,272.5949741224071
1781,熊本県,2012,304.1214352142753
1782,大分県,2012,329.3507339704795
1783,宮崎県,2012,329.54887939397054
1784,鹿児島県,2012,322.4331227540025
1785,沖縄県,2012,402.54968360956445
1786,北海道,2013,284.4751945952132
1787,青森県,2013,293.1240047973005
1788,岩手県,2013,313.2753382391145
1789,宮城県,2013,364.87126336822956
1790,秋田県,2013,249.8233156938035
1791,山形県,2013,281.65049145649834
1792,福島県,2013,335.85799955678027
1793,茨城県,2013,425.99824190543967
1794,栃木県,2013,363.11415906791626
1795,群馬県,2013,407.33329192700893
1796,埼玉県,2013,443.6323139955986
1797,千葉県,2013,428.6994620383233
1798,東京都,2013,398.7010660280001
1799,神奈川県,2013,376.0530868098165
1800,新潟県,2013,293.0459670899649
1801,富山県,2013,298.3674702029421
1802,石川県,2013,318.50311988709825
1803,福井県,2013,323.9605106734894
1804,山梨県,2013,382.0479483404876
1805,長野県,2013,333.4610453251705
1806,岐阜県,2013,328.3858206231243
1807,静岡県,2013,380.98266338215024
1808,愛知県,2013,394.04637618884226
1809,三重県,2013,378.5373799659816
1810,滋賀県,2013,445.608890202075
1811,京都府,2013,310.12887674082924
1812,大阪府,2013,273.56679135332615
1813,兵庫県,2013,300.36815128740545
1814,奈良県,2013,365.00812166156555
1815,和歌山県,2013,276.89216762748237
1816,鳥取県,2013,253.1627695725363
1817,島根県,2013,320.1843882660569
1818,岡山県,2013,301.8557564271185
1819,広島県,2013,272.8670800954868
1820,山口県,2013,291.1053451861199
1821,徳島県,2013,348.1716555758718
1822,香川県,2013,293.644690216855
1823,愛媛県,2013,284.2074551508772
1824,高知県,2013,268.4640371989073
1825,福岡県,2013,312.9480852386188
1826,佐賀県,2013,296.8111518960094
1827,長崎県,2013,271.6378844570854
1828,熊本県,2013,302.71441586796806
1829,大分県,2013,330.98061690141515
1830,宮崎県,2013,340.2847377209159
1831,鹿児島県,2013,331.63488704648034
1832,沖縄県,2013,419.0825220062301
1833,北海道,2014,288.6415047597547
1834,青森県,2014,296.8725395201344
1835,岩手県,2014,322.8190366905565
1836,宮城県,2014,381.0510117036319
1837,秋田県,2014,252.54735267574753
1838,山形県,2014,279.0938235133213
1839,福島県,2014,347.45629920466683
1840,茨城県,2014,435.25642367288276
1841,栃木県,2014,379.66165365009294
1842,群馬県,2014,415.1267903059513
1843,埼玉県,2014,447.4932328001325
1844,千葉県,2014,429.2648030508774
1845,東京都,2014,401.208264904218
1846,神奈川県,2014,375.17236804667004
1847,新潟県,2014,292.12975365953275
1848,富山県,2014,302.90038118758724
1849,石川県,2014,324.5977727349383
1850,福井県,2014,313.84193931875745
1851,山梨県,2014,386.50123087200166
1852,長野県,2014,339.3701164008378
1853,岐阜県,2014,335.98936743667565
1854,静岡県,2014,377.26765757777383
1855,愛知県,2014,401.35725393221395
1856,三重県,2014,380.8074195517706
1857,滋賀県,2014,447.86456651659796
1858,京都府,2014,320.9015817671071
1859,大阪府,2014,279.2718695884346
1860,兵庫県,2014,307.56475522304726
1861,奈良県,2014,366.39841039408293
1862,和歌山県,2014,271.2247644277168
1863,鳥取県,2014,253.2793900956498
1864,島根県,2014,328.6185568647378
1865,岡山県,2014,300.3530728447607
1866,広島県,2014,285.69914935750836
1867,山口県,2014,292.16737840305746
1868,徳島県,2014,356.083959577443
1869,香川県,2014,296.22230547749257
1870,愛媛県,2014,286.1422157709352
1871,高知県,2014,272.3447678516533
1872,福岡県,2014,316.8698587949705
1873,佐賀県,2014,301.7914801011145
1874,長崎県,2014,265.50684040489097
1875,熊本県,2014,304.3675982050082
1876,大分県,2014,336.17044887968336
1877,宮崎県,2014,343.0862770218345
1878,鹿児島県,2014,335.5808404929021
1879,沖縄県,2014,429.2966689459803
